<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
ГАЗПРОМ ао;D;20120117;000000;179.63;182.28;179.17;181.8;52695410;0
ГАЗПРОМ ао;D;20120118;000000;181.27;183.2;180;182.9;45380890;0
ГАЗПРОМ ао;D;20120119;000000;183.95;186.29;182.82;185.5;64922590;0
ГАЗПРОМ ао;D;20120120;000000;186.03;186.68;183.05;183.48;48039190;0
ГАЗПРОМ ао;D;20120123;000000;183.4;184.83;180.77;184.34;47168260;0
ГАЗПРОМ ао;D;20120124;000000;183.65;184.5;181.97;183.28;37690790;0
ГАЗПРОМ ао;D;20120125;000000;184.4;186.25;184.25;185.7;37826390;0
ГАЗПРОМ ао;D;20120126;000000;186.99;187.43;184.14;185.25;54968990;0
ГАЗПРОМ ао;D;20120127;000000;184.5;185.8;182.3;182.5;40259070;0
ГАЗПРОМ ао;D;20120130;000000;181.65;183.58;181.03;181.75;37382290;0
ГАЗПРОМ ао;D;20120131;000000;183;184.47;181.9;183.8;39717310;0
ГАЗПРОМ ао;D;20120201;000000;183;186.75;182.6;185.54;44145020;0
ГАЗПРОМ ао;D;20120202;000000;186.3;187.45;185.5;187.35;50753110;0
ГАЗПРОМ ао;D;20120203;000000;187;189.9;186.04;189.7;47953200;0
ГАЗПРОМ ао;D;20120206;000000;189.99;191.11;188.5;189.8;40175500;0
ГАЗПРОМ ао;D;20120207;000000;190.13;191.09;187.85;188.2;39830920;0
ГАЗПРОМ ао;D;20120208;000000;189.28;190.9;188.3;188.77;42527010;0
ГАЗПРОМ ао;D;20120209;000000;189.18;190.24;187.21;188.79;46778150;0
ГАЗПРОМ ао;D;20120210;000000;187.95;189.37;186.85;188.16;40274230;0
ГАЗПРОМ ао;D;20120213;000000;189.2;192.2;189.02;192;43221810;0
ГАЗПРОМ ао;D;20120214;000000;191.5;193.35;190.57;191.51;44550150;0
ГАЗПРОМ ао;D;20120215;000000;193;193.69;191.2;191.7;40878050;0
ГАЗПРОМ ао;D;20120216;000000;190.12;190.38;188.03;190;45760260;0
ГАЗПРОМ ао;D;20120217;000000;191.9;192.27;189.1;189.7;32806380;0
ГАЗПРОМ ао;D;20120220;000000;191.03;191.6;190.5;191;20704750;0
ГАЗПРОМ ао;D;20120221;000000;190.98;191.12;188.33;188.8;30294550;0
ГАЗПРОМ ао;D;20120222;000000;189.3;190.79;186.73;187;36160070;0
ГАЗПРОМ ао;D;20120224;000000;188.64;194.4;187.61;193.85;61250780;0
ГАЗПРОМ ао;D;20120227;000000;193.03;196;192.76;193.1;51219130;0
ГАЗПРОМ ао;D;20120228;000000;194.4;194.5;190.7;191.37;43300720;0
ГАЗПРОМ ао;D;20120229;000000;192.47;194.49;192.11;194.09;42693980;0
ГАЗПРОМ ао;D;20120301;000000;192.53;194.27;191.76;194.01;31594230;0
ГАЗПРОМ ао;D;20120302;000000;194.76;195.89;193.24;195.85;40083440;0
ГАЗПРОМ ао;D;20120305;000000;196;199.89;195.83;199.82;47062650;0
ГАЗПРОМ ао;D;20120306;000000;198.7;198.9;192.12;193;56297690;0
ГАЗПРОМ ао;D;20120307;000000;192.22;194.96;191;194;40646080;0
ГАЗПРОМ ао;D;20120311;000000;196.54;197.88;196.11;197.53;14212290;0
ГАЗПРОМ ао;D;20120312;000000;196.77;199.13;195.69;197.39;39431490;0
ГАЗПРОМ ао;D;20120313;000000;198.27;198.8;196.81;197.25;34347150;0
ГАЗПРОМ ао;D;20120314;000000;199.53;199.89;198.03;198.53;44187360;0
ГАЗПРОМ ао;D;20120315;000000;198;200.8;196.7;199.2;61526250;0
ГАЗПРОМ ао;D;20120316;000000;199.28;199.3;196.7;197.01;26841810;0
ГАЗПРОМ ао;D;20120319;000000;197.94;198.59;190.6;190.77;58891880;0
ГАЗПРОМ ао;D;20120320;000000;191.4;192.26;185.38;186;61782410;0
ГАЗПРОМ ао;D;20120321;000000;186.5;188.19;183.46;185.26;62176140;0
ГАЗПРОМ ао;D;20120322;000000;185.1;186.66;180.9;181.46;58380730;0
ГАЗПРОМ ао;D;20120323;000000;182;183.2;179.42;182.28;44081830;0
ГАЗПРОМ ао;D;20120326;000000;183.18;185.95;181.42;184.76;43494050;0
ГАЗПРОМ ао;D;20120327;000000;185.76;186.14;182.52;182.75;38837090;0
ГАЗПРОМ ао;D;20120328;000000;182;182.64;179.51;180;47058490;0
ГАЗПРОМ ао;D;20120329;000000;179.81;180.88;176.33;177.05;51208400;0
ГАЗПРОМ ао;D;20120330;000000;179.43;182.18;179.2;181.3;63696870;0
ГАЗПРОМ ао;D;20120402;000000;182.2;184;180.37;181.89;42949650;0
ГАЗПРОМ ао;D;20120403;000000;183;185.8;182.6;185.2;45942530;0
ГАЗПРОМ ао;D;20120404;000000;183.32;184.5;180.5;181.23;48372070;0
ГАЗПРОМ ао;D;20120405;000000;181.75;182.48;178.32;182.18;50635620;0
ГАЗПРОМ ао;D;20120406;000000;182.57;182.95;177.8;178.07;30952980;0
ГАЗПРОМ ао;D;20120409;000000;178;179.9;176.21;179.87;32779200;0
ГАЗПРОМ ао;D;20120410;000000;179.87;180.35;176.3;176.42;49363680;0
ГАЗПРОМ ао;D;20120411;000000;175.5;177.72;174.5;176.01;54130320;0
ГАЗПРОМ ао;D;20120412;000000;176.7;177.15;173.57;175.74;65948880;0
ГАЗПРОМ ао;D;20120413;000000;176.66;179.05;176.12;177.97;69594560;0
ГАЗПРОМ ао;D;20120416;000000;177;178.62;174.31;174.31;51951830;0
ГАЗПРОМ ао;D;20120417;000000;174.76;175.49;169.06;170.9;88916310;0
ГАЗПРОМ ао;D;20120418;000000;172.28;172.3;169.02;169.39;52738950;0
ГАЗПРОМ ао;D;20120419;000000;169.89;172.8;169.16;171.15;61822490;0
ГАЗПРОМ ао;D;20120420;000000;171;171.35;169.66;170.93;41325500;0
ГАЗПРОМ ао;D;20120423;000000;171.3;171.34;165.86;166.48;54466710;0
ГАЗПРОМ ао;D;20120424;000000;167.47;167.47;163.39;163.89;59921960;0
ГАЗПРОМ ао;D;20120425;000000;164.98;166.19;164.21;165.08;40353690;0
ГАЗПРОМ ао;D;20120426;000000;165.5;166.55;163.8;164.01;42719430;0
ГАЗПРОМ ао;D;20120427;000000;164.14;169.29;163.5;168.69;59367400;0
ГАЗПРОМ ао;D;20120428;000000;168.3;169.5;168.3;169.27;11507280;0
ГАЗПРОМ ао;D;20120502;000000;170.49;171.85;167.07;167.5;50901200;0
ГАЗПРОМ ао;D;20120503;000000;167.75;170.24;166.75;169.25;38676280;0
ГАЗПРОМ ао;D;20120504;000000;168.48;169;162.1;162.75;62683390;0
ГАЗПРОМ ао;D;20120505;000000;162.15;164.5;161.11;164;15797860;0
ГАЗПРОМ ао;D;20120507;000000;161.5;166.25;160.31;165.73;24694700;0
ГАЗПРОМ ао;D;20120508;000000;166;167.08;164.07;165;24568530;0
ГАЗПРОМ ао;D;20120510;000000;165;167.07;163.2;165;66882950;0
ГАЗПРОМ ао;D;20120511;000000;159.3;159.46;156.22;158.15;57625190;0
ГАЗПРОМ ао;D;20120512;000000;157.78;158.64;156.71;158.02;10591730;0
ГАЗПРОМ ао;D;20120514;000000;157.97;158;149.02;149.51;61942760;0
ГАЗПРОМ ао;D;20120515;000000;149.95;150.8;145.31;148.53;88933700;0
ГАЗПРОМ ао;D;20120516;000000;146.04;148.71;145.21;146.02;60504260;0
ГАЗПРОМ ао;D;20120517;000000;146.8;146.98;140.8;142.7;80448950;0
ГАЗПРОМ ао;D;20120518;000000;140;142.75;137.07;139.58;85170220;0
ГАЗПРОМ ао;D;20120521;000000;139;142.65;138.16;142;53809940;0
ГАЗПРОМ ао;D;20120522;000000;143.2;144.56;142.39;143.41;55199990;0
ГАЗПРОМ ао;D;20120523;000000;141.3;142.62;138.12;138.69;57186360;0
ГАЗПРОМ ао;D;20120524;000000;140.2;142.35;136.54;142.16;56321470;0
ГАЗПРОМ ао;D;20120525;000000;141.5;144.3;140.8;143;46091950;0
ГАЗПРОМ ао;D;20120528;000000;144.5;146.35;143.61;144.22;33877620;0
ГАЗПРОМ ао;D;20120529;000000;145.01;149.28;145.01;148.5;51645610;0
ГАЗПРОМ ао;D;20120530;000000;147.58;150.51;146.82;148.11;67584800;0
ГАЗПРОМ ао;D;20120531;000000;149.06;150.2;146.75;147.03;64198570;0
ГАЗПРОМ ао;D;20120601;000000;147.01;148.92;144.41;148.65;70880510;0
ГАЗПРОМ ао;D;20120604;000000;146.8;152.3;146.45;151.5;50066690;0
ГАЗПРОМ ао;D;20120605;000000;152.55;153.2;149.8;150.47;36968460;0
ГАЗПРОМ ао;D;20120606;000000;151.4;151.79;148.5;150.15;52583620;0
ГАЗПРОМ ао;D;20120607;000000;151.62;153.1;149.08;151.75;53500310;0
ГАЗПРОМ ао;D;20120608;000000;150.17;151.76;149.52;151.5;31272150;0
ГАЗПРОМ ао;D;20120609;000000;152.35;152.77;151.4;152.14;7851520;0
ГАЗПРОМ ао;D;20120613;000000;152;154.54;151.12;152.3;42393500;0
ГАЗПРОМ ао;D;20120614;000000;152;152.34;150.7;152.19;29052570;0
ГАЗПРОМ ао;D;20120615;000000;152.58;156.94;152.31;156.2;67627850;0
ГАЗПРОМ ао;D;20120618;000000;158;158.49;156.15;157.7;39648060;0
ГАЗПРОМ ао;D;20120619;000000;157.31;158.96;157.06;158.9;34936260;0
ГАЗПРОМ ао;D;20120620;000000;158.85;159.14;157.21;157.72;30782840;0
ГАЗПРОМ ао;D;20120621;000000;156.96;158.19;155.45;156.17;37076950;0
ГАЗПРОМ ао;D;20120622;000000;154.5;155.94;153.56;154.9;35259790;0
ГАЗПРОМ ао;D;20120625;000000;153.75;154.98;151.1;151.12;28623520;0
ГАЗПРОМ ао;D;20120626;000000;151.5;152.68;150.5;151.3;27604020;0
ГАЗПРОМ ао;D;20120627;000000;151.99;153.97;150.2;153.9;33279950;0
ГАЗПРОМ ао;D;20120628;000000;154.06;154.5;150.35;150.65;34965540;0
ГАЗПРОМ ао;D;20120629;000000;153;154.36;152.51;153.76;43021640;0
ГАЗПРОМ ао;D;20120702;000000;153.9;155.86;153.05;155.25;30761880;0
ГАЗПРОМ ао;D;20120703;000000;155.94;159.83;155.57;158.86;45798390;0
ГАЗПРОМ ао;D;20120704;000000;158.98;159.66;157.6;159.05;23244550;0
ГАЗПРОМ ао;D;20120705;000000;158.76;160.78;156.9;157.33;49368670;0
ГАЗПРОМ ао;D;20120706;000000;157;157.43;155.01;155.41;29858090;0
ГАЗПРОМ ао;D;20120709;000000;155.41;156.46;153.81;154.41;26274530;0
ГАЗПРОМ ао;D;20120710;000000;154.01;156.7;152.77;155.6;31652880;0
ГАЗПРОМ ао;D;20120711;000000;154.5;154.8;152.54;153.9;25289160;0
ГАЗПРОМ ао;D;20120712;000000;153.49;153.6;151;152.56;29026150;0
ГАЗПРОМ ао;D;20120713;000000;153.13;154;152.2;153.33;25726200;0
ГАЗПРОМ ао;D;20120716;000000;152.99;154.85;152.99;153.8;25516920;0
ГАЗПРОМ ао;D;20120717;000000;154.4;157;154.3;155.19;35639530;0
ГАЗПРОМ ао;D;20120718;000000;155.98;156.5;154.23;154.8;25317510;0
ГАЗПРОМ ао;D;20120719;000000;155.69;157.58;155.25;156.52;34731720;0
ГАЗПРОМ ао;D;20120720;000000;156.3;156.3;153;153.01;24442490;0
ГАЗПРОМ ао;D;20120723;000000;152;152.25;148.1;148.37;42758340;0
ГАЗПРОМ ао;D;20120724;000000;149.3;149.75;145.7;145.8;36080730;0
ГАЗПРОМ ао;D;20120725;000000;145;148.29;144.23;145.99;37311300;0
ГАЗПРОМ ао;D;20120726;000000;146.5;148.95;145.26;148.5;32240500;0
ГАЗПРОМ ао;D;20120727;000000;149.3;152.46;148.12;152.35;40981330;0
ГАЗПРОМ ао;D;20120730;000000;153.4;154.99;153.38;154.75;33940980;0
ГАЗПРОМ ао;D;20120731;000000;154.85;155.09;150.1;150.75;40581460;0
ГАЗПРОМ ао;D;20120801;000000;150.11;151.79;149.17;149.99;29379140;0
ГАЗПРОМ ао;D;20120802;000000;149.54;152;147.55;148.2;47469620;0
ГАЗПРОМ ао;D;20120803;000000;148;151.2;147.63;151.1;37791310;0
ГАЗПРОМ ао;D;20120806;000000;151.5;155.33;150.79;154.72;38024890;0
ГАЗПРОМ ао;D;20120807;000000;154.72;156.99;153.75;156.42;37911620;0
ГАЗПРОМ ао;D;20120808;000000;155.8;156;154.3;155.57;26192930;0
ГАЗПРОМ ао;D;20120809;000000;155.81;156.5;153.21;155.04;34753460;0
ГАЗПРОМ ао;D;20120810;000000;154.48;155;152.54;153.85;29172550;0
ГАЗПРОМ ао;D;20120813;000000;154.13;156.66;153.79;155.2;28562520;0
ГАЗПРОМ ао;D;20120814;000000;155.49;157.11;155.16;156.99;24355900;0
ГАЗПРОМ ао;D;20120815;000000;156.3;156.31;153.54;154.6;27266220;0
ГАЗПРОМ ао;D;20120816;000000;155.45;156.85;155.06;156.83;28989700;0
ГАЗПРОМ ао;D;20120817;000000;157.56;157.99;156.7;156.83;22567490;0
ГАЗПРОМ ао;D;20120820;000000;157.01;157.19;153.7;154.11;25834380;0
ГАЗПРОМ ао;D;20120821;000000;154.64;157.41;154.64;156.97;26392530;0
ГАЗПРОМ ао;D;20120822;000000;155.54;156.84;155.01;156.84;19403740;0
ГАЗПРОМ ао;D;20120823;000000;157.6;159.3;156.57;157.1;38879970;0
ГАЗПРОМ ао;D;20120824;000000;156.23;157.67;155.65;156.81;24490830;0
ГАЗПРОМ ао;D;20120827;000000;157.3;157.75;155.9;156.26;17153810;0
ГАЗПРОМ ао;D;20120828;000000;156;157.19;155.24;156.5;26340390;0
ГАЗПРОМ ао;D;20120829;000000;156.83;157.77;155.25;156;35167370;0
ГАЗПРОМ ао;D;20120830;000000;155.51;156.37;154.67;155.07;24296740;0
ГАЗПРОМ ао;D;20120831;000000;155.02;157.5;154.57;157.4;31504790;0
ГАЗПРОМ ао;D;20120903;000000;157.05;158.88;156.62;158.12;23245940;0
ГАЗПРОМ ао;D;20120904;000000;158.47;158.63;157.47;158.06;20391670;0
ГАЗПРОМ ао;D;20120905;000000;157.17;157.45;154.99;155.05;41286450;0
ГАЗПРОМ ао;D;20120906;000000;155.05;159.4;155.05;158.9;37193440;0
ГАЗПРОМ ао;D;20120907;000000;159.2;163.85;159.05;163.24;64740530;0
ГАЗПРОМ ао;D;20120910;000000;162.9;164.29;162.22;164.21;29625600;0
ГАЗПРОМ ао;D;20120911;000000;162.78;164.28;162.69;163.4;23543420;0
ГАЗПРОМ ао;D;20120912;000000;164.17;164.77;163.04;163.21;32953400;0
ГАЗПРОМ ао;D;20120913;000000;163.06;163.5;161.87;162.99;28809850;0
ГАЗПРОМ ао;D;20120914;000000;166.96;171.04;166.51;169.52;89796120;0
ГАЗПРОМ ао;D;20120917;000000;169.45;170.6;168.5;169.26;52109860;0
ГАЗПРОМ ао;D;20120918;000000;168.5;168.99;167.5;167.76;34161360;0
ГАЗПРОМ ао;D;20120919;000000;168.14;169.46;164;164.75;50218790;0
ГАЗПРОМ ао;D;20120920;000000;163.5;164.95;162;164.85;38362480;0
ГАЗПРОМ ао;D;20120921;000000;165.54;165.87;162.95;163.8;33554760;0
ГАЗПРОМ ао;D;20120924;000000;163.21;163.35;161.03;161.97;28632800;0
ГАЗПРОМ ао;D;20120925;000000;162.95;163.19;160.56;160.87;28416790;0
ГАЗПРОМ ао;D;20120926;000000;160;160.28;156.87;157;35765330;0
ГАЗПРОМ ао;D;20120927;000000;158.21;159.19;156.31;157.49;31595060;0
ГАЗПРОМ ао;D;20120928;000000;158.94;159.18;156.52;157.75;24145220;0
ГАЗПРОМ ао;D;20121001;000000;157.14;161;156.73;160.9;30404070;0
ГАЗПРОМ ао;D;20121002;000000;160.4;160.4;158.77;159.3;29805970;0
ГАЗПРОМ ао;D;20121003;000000;158.53;159.74;157.57;158.14;27766330;0
ГАЗПРОМ ао;D;20121004;000000;158.84;158.89;155.2;156.41;33458740;0
ГАЗПРОМ ао;D;20121005;000000;157.5;160.5;157.11;159.07;33411400;0
ГАЗПРОМ ао;D;20121008;000000;158.1;159.35;157.1;158.9;26821250;0
ГАЗПРОМ ао;D;20121009;000000;159.5;159.92;157.15;157.15;37595680;0
ГАЗПРОМ ао;D;20121010;000000;156.7;157.07;154.95;155.3;34407900;0
ГАЗПРОМ ао;D;20121011;000000;154.75;156.12;154.22;154.25;34427990;0
ГАЗПРОМ ао;D;20121012;000000;154.49;154.59;151.27;152.36;34323530;0
ГАЗПРОМ ао;D;20121015;000000;152;153.35;151.31;152.22;20753270;0
ГАЗПРОМ ао;D;20121016;000000;153.5;154;152.38;153.98;30723670;0
ГАЗПРОМ ао;D;20121017;000000;154.15;157.1;153.77;156.14;43711450;0
ГАЗПРОМ ао;D;20121018;000000;156.29;157.51;154.3;155;35158780;0
ГАЗПРОМ ао;D;20121019;000000;154.85;155.13;153.33;154.68;25356190;0
ГАЗПРОМ ао;D;20121022;000000;153.88;156.85;153.44;156.53;27093620;0
ГАЗПРОМ ао;D;20121023;000000;156.16;156.53;152.82;153.67;32568050;0
ГАЗПРОМ ао;D;20121024;000000;153.51;154.3;150.74;152.66;36216500;0
ГАЗПРОМ ао;D;20121025;000000;152.8;154.23;152.13;152.78;24949170;0
ГАЗПРОМ ао;D;20121026;000000;151.56;151.9;150.11;151.56;28110590;0
ГАЗПРОМ ао;D;20121029;000000;151;151.76;150.23;150.85;14527590;0
ГАЗПРОМ ао;D;20121030;000000;150.22;151.6;146.91;147.06;45693150;0
ГАЗПРОМ ао;D;20121031;000000;147.06;148.2;144.52;144.9;46124070;0
ГАЗПРОМ ао;D;20121101;000000;144.89;145.69;141.83;144.3;44921530;0
ГАЗПРОМ ао;D;20121102;000000;144.5;147.31;144.35;146.03;35751080;0
ГАЗПРОМ ао;D;20121106;000000;146;146.61;144.68;146;21658460;0
ГАЗПРОМ ао;D;20121107;000000;146.5;147.81;143.45;143.7;31985040;0
ГАЗПРОМ ао;D;20121108;000000;142.15;144.35;141.52;143.15;37480470;0
ГАЗПРОМ ао;D;20121109;000000;142.6;145.89;142.51;145.6;33086040;0
ГАЗПРОМ ао;D;20121112;000000;146;146.45;144.3;144.88;22274710;0
ГАЗПРОМ ао;D;20121113;000000;144;144.35;139.17;139.8;48019650;0
ГАЗПРОМ ао;D;20121114;000000;140;140.5;138;139.35;46096180;0
ГАЗПРОМ ао;D;20121115;000000;138.35;142.2;138.11;141.73;35257190;0
ГАЗПРОМ ао;D;20121116;000000;141.25;141.25;139.62;140.2;27460950;0
ГАЗПРОМ ао;D;20121119;000000;140.63;142.21;140.45;142;22837700;0
ГАЗПРОМ ао;D;20121120;000000;142.5;142.81;140.06;141.25;19686070;0
ГАЗПРОМ ао;D;20121121;000000;140.89;143.6;139.21;142.8;33177590;0
ГАЗПРОМ ао;D;20121122;000000;143.06;143.48;142.03;142.11;19708270;0
ГАЗПРОМ ао;D;20121123;000000;142.02;142.74;140.97;141.63;29348940;0
ГАЗПРОМ ао;D;20121126;000000;141.99;142.29;140.12;140.33;22150500;0
ГАЗПРОМ ао;D;20121127;000000;140.8;141.23;138.02;138.3;34974820;0
ГАЗПРОМ ао;D;20121128;000000;137.9;138.75;136.5;137.26;42490840;0
ГАЗПРОМ ао;D;20121129;000000;138.5;138.91;136.72;137.29;29113690;0
ГАЗПРОМ ао;D;20121130;000000;137.5;139.5;136.5;138.67;47026460;0
ГАЗПРОМ ао;D;20121203;000000;139.5;141.15;138.43;140.88;36198260;0
ГАЗПРОМ ао;D;20121204;000000;139.8;141.25;139.23;139.4;25970680;0
ГАЗПРОМ ао;D;20121205;000000;140.15;142.99;140.14;140.67;44571970;0
ГАЗПРОМ ао;D;20121206;000000;140.49;141.16;138.6;139.53;36382750;0
ГАЗПРОМ ао;D;20121207;000000;140;140.17;138.33;139.5;25966200;0
ГАЗПРОМ ао;D;20121210;000000;139.99;140.94;139.45;140.29;23480270;0
ГАЗПРОМ ао;D;20121211;000000;140.73;140.89;139.27;139.53;30057030;0
ГАЗПРОМ ао;D;20121212;000000;140.2;141.6;139.88;140.94;40361540;0
ГАЗПРОМ ао;D;20121213;000000;140.94;141.09;139.05;139.48;33172140;0
ГАЗПРОМ ао;D;20121214;000000;139.42;140.01;139.03;139.41;26973840;0
ГАЗПРОМ ао;D;20121217;000000;139.73;140;138.51;139.73;38263700;0
ГАЗПРОМ ао;D;20121218;000000;140.49;141.45;140.05;140.34;37138780;0
ГАЗПРОМ ао;D;20121219;000000;141;142.29;140.08;140.16;36215940;0
ГАЗПРОМ ао;D;20121220;000000;139.47;142.77;138.88;142.75;52706640;0
ГАЗПРОМ ао;D;20121221;000000;141.5;144.5;141.24;144.35;54912940;0
ГАЗПРОМ ао;D;20121224;000000;144.5;145.82;144.38;144.65;32501080;0
ГАЗПРОМ ао;D;20121225;000000;145;145.3;144;144.76;13398410;0
ГАЗПРОМ ао;D;20121226;000000;145;145.2;144.5;145.06;11205620;0
ГАЗПРОМ ао;D;20121227;000000;144.79;145.38;144.45;144.95;17172620;0
ГАЗПРОМ ао;D;20121228;000000;144.7;145;143.68;143.7;22318050;0
ГАЗПРОМ ао;D;20130108;000000;146.27;147.96;145.64;147.9;25413140;0
ГАЗПРОМ ао;D;20130109;000000;147.3;149.05;147.15;148.91;29540810;0
ГАЗПРОМ ао;D;20130110;000000;149;149.51;147.3;147.6;22741520;0
ГАЗПРОМ ао;D;20130111;000000;147.86;148.69;147.4;147.97;19799760;0
ГАЗПРОМ ао;D;20130114;000000;148.55;149.85;148.2;149.6;28709170;0
ГАЗПРОМ ао;D;20130115;000000;149.48;149.6;147.71;147.73;26012900;0
ГАЗПРОМ ао;D;20130116;000000;147.7;148.4;146.03;146.42;31599220;0
ГАЗПРОМ ао;D;20130117;000000;146.67;148.23;146.37;147.7;31798680;0
ГАЗПРОМ ао;D;20130118;000000;148.43;149.23;148.13;148.42;27637550;0
ГАЗПРОМ ао;D;20130121;000000;148.41;148.7;146.64;147.74;19793330;0
ГАЗПРОМ ао;D;20130122;000000;147.92;148.14;145.41;145.84;28811800;0
ГАЗПРОМ ао;D;20130123;000000;146.38;146.94;145.6;146.67;23690410;0
ГАЗПРОМ ао;D;20130124;000000;146.6;146.63;144.85;146.14;23765470;0
ГАЗПРОМ ао;D;20130125;000000;146.3;146.78;145.06;146.4;22497380;0
ГАЗПРОМ ао;D;20130128;000000;146.87;147.99;146.17;147.22;29116530;0
ГАЗПРОМ ао;D;20130129;000000;147.2;147.2;145.7;145.91;27552620;0
ГАЗПРОМ ао;D;20130130;000000;146.62;147.17;143.15;143.85;39037350;0
ГАЗПРОМ ао;D;20130131;000000;143.69;143.69;141.27;142.09;37765880;0
ГАЗПРОМ ао;D;20130201;000000;142.45;143.47;141.87;142.28;27154010;0
ГАЗПРОМ ао;D;20130204;000000;142.86;143.19;140.62;141.47;23483420;0
ГАЗПРОМ ао;D;20130205;000000;141.15;141.66;140.21;141.37;21587650;0
ГАЗПРОМ ао;D;20130206;000000;142;142.19;139.45;139.91;37897460;0
ГАЗПРОМ ао;D;20130207;000000;140.23;140.27;138.52;138.91;27344800;0
ГАЗПРОМ ао;D;20130208;000000;139.3;139.34;136.8;137.68;44740280;0
ГАЗПРОМ ао;D;20130211;000000;137.89;137.95;135.05;135.29;37902790;0
ГАЗПРОМ ао;D;20130212;000000;135.01;135.08;133.15;133.3;46472190;0
ГАЗПРОМ ао;D;20130213;000000;133.95;137.84;133.42;137.15;81543920;0
ГАЗПРОМ ао;D;20130214;000000;137.28;138.2;133.55;134.2;54993340;0
ГАЗПРОМ ао;D;20130215;000000;134.2;134.57;131.72;133.99;38281940;0
ГАЗПРОМ ао;D;20130218;000000;134;136.2;133.3;135.9;36685480;0
ГАЗПРОМ ао;D;20130219;000000;136;137.86;135.73;137.55;42875330;0
ГАЗПРОМ ао;D;20130220;000000;137.98;137.98;136.52;137.06;34118720;0
ГАЗПРОМ ао;D;20130221;000000;135.7;136.2;134.61;136;35914700;0
ГАЗПРОМ ао;D;20130222;000000;136.41;137.13;136;136.81;24132560;0
